Configuration,Total Area (um^2),Read Latency (ns),Write Latency (ns),Read Bandwidth (GB/s),Write Bandwidth (GB/s),Read Dynamic Energy (pJ),Write Dynamic Energy (pJ),Leakage Power (uW)
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/STTRAM/1024KB/1024KB.out,5278410.0,4.17798,11.3999,10.2681,1.58104,145.377,239.429,22148.9
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/STTRAM/2048KB/2048KB.out,5278650.0,4.178,11.3999,10.2681,1.58104,175.184,269.236,44297.8
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/STTRAM/4096KB/4096KB.out,5279140.0,4.17804,11.3999,10.2681,1.58104,237.22,331.272,88595.6
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/SRAM/16KB/16KB.out,48779.6,0.14,0.113,282.43,241.469,10.9063,10.649,5.72252
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/SRAM/32KB/32KB.out,94133.2,0.153,0.126,233.496,204.778,12.7686,12.2961,13.4895
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/SRAM/64KB/64KB.out,126776,0.153,0.126,233.496,204.778,26.9655,26.4931,26.9791
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/SRAM/128KB/128KB.out,221071,0.276,0.188,233.496,204.778,34.9891,34.5166,53.9581
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/SRAM/256KB/256KB.out,221314,0.276,0.188,233.496,204.778,64.2576,63.7852,107.916
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/SRAM/512KB/512KB.out,221800,0.276,0.188,233.496,204.778,125.217,124.745,215.833
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/SRAM/1024KB/1024KB.out,222772,0.277,0.188,233.496,204.778,256.825,256.352,431.665
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/SRAM/2048KB/2048KB.out,386862,0.387,0.276,123.416,109.725,263.058,262.166,986.154
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/SRAM/4096KB/4096KB.out,481254,0.511,0.346,118.21,101.762,269.835,268.91,1176.73
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/RRAM/16KB/16KB.out,280125,1.81312,20.1811,10.1778,0.798,44.4326,408.316,620.88
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/RRAM/32KB/32KB.out,312687,1.81313,20.1811,10.1778,0.798,58.5622,422.445,1241.76
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/RRAM/64KB/64KB.out,483314,2.02264,20.2975,9.91921,0.794,48.113,410.779,1267.03
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/RRAM/128KB/128KB.out,966627,2.57263,20.5725,9.91921,0.794,64.8628,427.529,2534.05
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/RRAM/256KB/256KB.out,1091260.0,2.45032,20.4668,9.16191,0.794,66.3536,426.227,2721.73
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/RRAM/512KB/512KB.out,1124300.0,2.45034,20.4668,9.16191,0.794,80.887,440.76,5443.46
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/RRAM/1024KB/1024KB.out,2215640.0,3.14301,20.8131,9.16191,0.794,100.052,459.925,10886.9
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/RRAM/2048KB/2048KB.out,5340290.0,4.673,21.4448,7.94826,0.794,127.573,481.861,13723.1
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/RRAM/4096KB/4096KB.out,5373660.0,4.67301,21.4448,7.94826,0.794,142.375,496.664,27446.2
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/PCRAM/16KB/16KB.out,49250.6,0.162,150.107,186.542,0.107,251.548,11532.2,23.5999
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/PCRAM/32KB/32KB.out,81812.6,0.162,150.107,186.542,0.107,265.678,11546.3,47.1998
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/PCRAM/64KB/64KB.out,140280,0.284,150.178,108.897,0.107,498.629,11539.8,128.885
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/PCRAM/128KB/128KB.out,173085,0.284,150.178,108.897,0.107,512.96,11554.2,257.77
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/PCRAM/256KB/256KB.out,518061,0.768,150.409,79.7082,0.107,999.14,11561.2,745.385
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/PCRAM/512KB/512KB.out,551109,0.768,150.409,79.7082,0.107,1013.67,11575.7,1490.77
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/PCRAM/1024KB/1024KB.out,551352,0.768,150.409,79.7082,0.107,1043.35,11605.4,2981.54
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/PCRAM/2048KB/2048KB.out,551838,0.768,150.409,79.7082,0.107,1105.11,11667.2,5963.08
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/WriteEDP/PCRAM/4096KB/4096KB.out,552810,0.769,150.409,79.7082,0.107,1238.34,11800.4,11926.2
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/STTRAM/16KB/16KB.out,64702.3,1.67072,10.1896,10.6628,1.58816,42.5707,139.877,154.8
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/STTRAM/32KB/32KB.out,72409.2,1.67862,10.1961,10.4744,1.58814,43.4238,140.821,155.472
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/STTRAM/64KB/64KB.out,86787.4,1.68789,10.202,10.1156,1.58811,44.8425,142.42,156.675
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/STTRAM/128KB/128KB.out,115742,1.75505,10.2596,9.45341,1.58804,47.5368,145.475,159.196
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/STTRAM/256KB/256KB.out,171127,1.81242,10.288,8.31438,1.58794,52.6078,151.261,163.981
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/STTRAM/512KB/512KB.out,337037,2.16028,10.4751,9.32564,1.58095,71.1897,167.649,188.558
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/STTRAM/1024KB/1024KB.out,451923,2.0957,10.4699,8.21441,1.57519,66.1792,163.395,202.251
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/STTRAM/2048KB/2048KB.out,903847,2.22955,10.5368,8.21441,1.57519,74.7284,171.944,404.503
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/STTRAM/4096KB/4096KB.out,1725440.0,2.96081,10.8862,8.08355,1.5752,108.428,203.795,518.954
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/SRAM/16KB/16KB.out,48779.6,0.14,0.113,282.43,241.469,10.9063,10.649,5.72252
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/SRAM/32KB/32KB.out,81341.6,0.14,0.113,282.43,241.469,25.036,24.7787,11.445
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/SRAM/64KB/64KB.out,188266,0.276,0.188,233.496,204.778,20.6576,20.1851,26.9791
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/SRAM/128KB/128KB.out,221071,0.276,0.188,233.496,204.778,34.9891,34.5166,53.9581
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/SRAM/256KB/256KB.out,221314,0.276,0.188,233.496,204.778,64.2576,63.7852,107.916
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/SRAM/512KB/512KB.out,221800,0.276,0.188,233.496,204.778,125.217,124.745,215.833
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/SRAM/1024KB/1024KB.out,276100,0.391,0.251,210.547,178.478,130.299,129.811,267.584
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/SRAM/2048KB/2048KB.out,277072,0.391,0.251,210.547,178.478,262.444,261.957,535.167
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/SRAM/4096KB/4096KB.out,756607,0.956,0.566,170.986,140.64,150.162,149.126,660.679
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/RRAM/16KB/16KB.out,89729.5,1.72168,20.2019,10.3191,0.798,34.0525,400.854,154.949
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/RRAM/32KB/32KB.out,74152,1.74306,20.1973,10.0701,0.797,33.6334,399.529,155.799
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/RRAM/64KB/64KB.out,195949,1.78064,20.245,10.0148,0.797,40.4511,414.153,155.964
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/RRAM/128KB/128KB.out,154841,1.84147,20.2575,9.81541,0.796,41.3272,414.124,156.987
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/RRAM/256KB/256KB.out,167146,1.84518,20.2889,9.32269,0.795,42.2339,424.231,158.413
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/RRAM/512KB/512KB.out,191711,1.89891,20.3977,8.4654,0.793,43.7063,444.105,161.323
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/RRAM/1024KB/1024KB.out,235557,1.92016,20.5289,7.12926,0.788,46.0839,483.286,166.78
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/RRAM/2048KB/2048KB.out,322118,1.99586,20.8213,5.36999,0.778,50.4968,561.305,177.953
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/RRAM/4096KB/4096KB.out,231871,2.15947,20.9135,5.24853,0.774,40.2823,549.868,191.67
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/PCRAM/16KB/16KB.out,47441.2,0.055,150.031,492.303,0.107,166.684,11626.9,7.97047
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/PCRAM/32KB/32KB.out,81812.6,0.162,150.107,186.542,0.107,265.678,11546.3,47.1998
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/PCRAM/64KB/64KB.out,140280,0.284,150.178,108.897,0.107,498.629,11539.8,128.885
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/PCRAM/128KB/128KB.out,147485,0.298,150.188,108.93,0.107,534.877,11540.6,129.724
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/PCRAM/256KB/256KB.out,150604,0.421,150.281,101.144,0.107,608.246,11542.8,105.548
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/PCRAM/512KB/512KB.out,1255650.0,1.50092,150.831,113.298,0.107,1088.26,11579.3,361.713
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/PCRAM/1024KB/1024KB.out,1338380.0,1.6359,150.914,111.451,0.107,1232.91,11581.8,372.679
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/PCRAM/2048KB/2048KB.out,1490050.0,1.85828,151.027,108.043,0.107,1521.64,11586.3,394.493
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/LeakagePower/PCRAM/4096KB/4096KB.out,2112070.0,2.37784,151.287,121.841,0.107,2100.82,11597.0,433.224
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/STTRAM/16KB/16KB.out,72878.8,1.53123,10.0569,10.8595,1.59588,265.89,363.111,2464.18
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/STTRAM/32KB/32KB.out,112062,1.55343,10.068,10.8595,1.59588,270.286,367.508,4928.35
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/STTRAM/64KB/64KB.out,113801,1.60666,10.1206,10.8417,1.59433,272.89,370.117,4931.51
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/STTRAM/128KB/128KB.out,77293.1,1.62149,10.1463,10.7612,1.59426,271.155,368.416,2471.94
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/STTRAM/256KB/256KB.out,120647,1.64858,10.1599,10.7612,1.59426,277.07,374.331,4943.89
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/STTRAM/512KB/512KB.out,77737.7,1.67455,10.1953,10.1156,1.58811,275.711,373.288,1253.4
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/STTRAM/1024KB/1024KB.out,121293,1.68806,10.2021,10.1156,1.58811,281.009,378.587,2506.8
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/STTRAM/2048KB/2048KB.out,208162,1.74211,10.2291,10.1156,1.58811,287.749,385.326,5013.6
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/STTRAM/4096KB/4096KB.out,532391,2.01665,10.4052,10.4392,1.57421,300.484,396.407,20350.4
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/SRAM/16KB/16KB.out,48779.6,0.14,0.113,282.43,241.469,10.9063,10.649,5.72252
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/SRAM/32KB/32KB.out,41450.3,0.059,0.056,339.17,322.607,231.902,231.748,14.0418
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/SRAM/64KB/64KB.out,58658,0.098,0.088,293.375,267.572,109.34,109.079,26.9805
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/SRAM/128KB/128KB.out,59630,0.098,0.088,293.375,267.572,238.256,237.995,53.961
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/SRAM/256KB/256KB.out,81329.6,0.122,0.111,233.496,204.778,241.984,241.512,107.916
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/SRAM/512KB/512KB.out,94965.3,0.14,0.126,210.547,178.478,244.272,243.785,133.792
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/SRAM/1024KB/1024KB.out,155749,0.19,0.151,210.547,178.478,251.32,250.832,267.584
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/SRAM/2048KB/2048KB.out,257839,0.289,0.234,118.21,101.762,257.085,256.16,588.363
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/SRAM/4096KB/4096KB.out,303080,0.373,0.307,100.066,93.887,261.586,260.467,576.56
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/RRAM/16KB/16KB.out,172462,1.68412,20.1166,10.1778,0.798,50.4847,414.368,620.88
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/RRAM/32KB/32KB.out,172705,1.68414,20.1166,10.1778,0.798,79.0804,442.964,1241.76
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/RRAM/64KB/64KB.out,104051,1.65203,20.1005,10.1778,0.798,262.395,626.278,2483.52
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/RRAM/128KB/128KB.out,174163,1.68428,20.1167,10.1778,0.798,267.61,631.493,4967.04
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/RRAM/256KB/256KB.out,176088,1.73833,20.1711,10.1782,0.797,270.298,634.469,4970.8
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/RRAM/512KB/512KB.out,108496,1.74323,20.1974,10.0701,0.797,267.782,633.678,2492.78
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/RRAM/1024KB/1024KB.out,182810,1.77939,20.2155,10.0701,0.797,274.435,640.331,4985.57
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/RRAM/2048KB/2048KB.out,331195,1.92403,20.2878,10.0701,0.797,284.037,649.933,9971.13
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/RRAM/4096KB/4096KB.out,288582,2.01242,20.3532,9.79297,0.793,279.829,644.508,10169.7
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/PCRAM/16KB/16KB.out,49250.6,0.162,150.107,186.542,0.107,251.548,11532.2,23.5999
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/PCRAM/32KB/32KB.out,81812.6,0.162,150.107,186.542,0.107,265.678,11546.3,47.1998
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/PCRAM/64KB/64KB.out,82055.6,0.162,150.107,186.542,0.107,294.543,11575.2,94.3997
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/PCRAM/128KB/128KB.out,53263.3,0.088,150.06,368.628,0.107,366.446,11758.0,33.7767
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/PCRAM/256KB/256KB.out,55337.9,0.124,150.095,343.798,0.107,386.775,11760.6,37.8021
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/PCRAM/512KB/512KB.out,58588.4,0.136,150.103,312.539,0.107,424.18,11762.5,45.2148
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/PCRAM/1024KB/1024KB.out,66774.8,0.184,150.141,161.869,0.107,609.676,11766.1,205.615
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/PCRAM/2048KB/2048KB.out,117277,0.277,150.195,107.356,0.107,838.59,11773.2,1050.49
/Users/sudo/CodeProjects/Tufts/EECE0193/Final_Project/EXPERIMENTS/Input/Destiny/iso_capacity/Area/PCRAM/4096KB/4096KB.out,131570,0.301,150.209,104.165,0.107,984.406,11777.0,1074.59
